"id","user.id","created_at","text","hashtags","user_mentions"
808165368090873900,737405631502553100,"Mon Dec 12 04:23:33 +0000 2016","RT @AntiPornography: We cant erode #rapeculture without addressing the way in which women are portrayed within #pornography. - #stopporncu…","rapeculture, pornography","AntiPornography"
808160210770686000,3285988989,"Mon Dec 12 04:03:03 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808160135604568000,3230194363,"Mon Dec 12 04:02:45 +0000 2016","RT @Yolothuglife69: Dad's white friend asked me if #rapeculture exists. When I said ""yes"" he just laughs and says: ""lol I need my safespace…","rapeculture","Yolothuglife69"
808157561488818200,370904237,"Mon Dec 12 03:52:32 +0000 2016","@Bruce_Cares that's how #rapeculture works","rapeculture","Bruce_Cares"
808157295930581000,2299363435,"Mon Dec 12 03:51:28 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808155942680490000,772351870719393800,"Mon Dec 12 03:46:06 +0000 2016","Exist, you seriously need to take a look at those screenshots. #feminism #nastywomen #rapeculture #Mansplaining #domesticabuse #SpeakOut","feminism, nastywomen, rapeculture, Mansplaining, domesticabuse, SpeakOut",""
808151770795049000,753700520041156600,"Mon Dec 12 03:29:31 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808147682841817100,3169241736,"Mon Dec 12 03:13:16 +0000 2016","RT @Yolothuglife69: Dad's white friend asked me if #rapeculture exists. When I said ""yes"" he just laughs and says: ""lol I need my safespace…","rapeculture","Yolothuglife69"
808147385729880000,772351870719393800,"Mon Dec 12 03:12:06 +0000 2016","I didn't want to let this gem slide by you guys though! #DatingCoach2016 #MenExplainRapeCulture #rapeculture… https://t.co/J3OLx8p0V4","DatingCoach2016, MenExplainRapeCulture, rapeculture",""
808145081186320400,3118880899,"Mon Dec 12 03:02:56 +0000 2016","RT @MelaninMille: *New Episode Alert*- 'How To Get Away With Rape' from #MelaninMillePod #PodsInColor #RapeCulture #BKChatLdn #Biskit https…","MelaninMillePod, PodsInColor, RapeCulture, BKChatLdn, Biskit","MelaninMille"
808143639549460500,772351870719393800,"Mon Dec 12 02:57:12 +0000 2016","#ViolenceAgainstWomen #rapeculture #rapeapologists #ThisIsWhatWeDealWith #feminism #nastywomen #ButWaitTheresMore… https://t.co/e0o2derG6V","ViolenceAgainstWomen, rapeculture, rapeapologists, ThisIsWhatWeDealWith, feminism, nastywomen, ButWaitTheresMore",""
808142996239683600,77910830,"Mon Dec 12 02:54:39 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808142086415515600,772351870719393800,"Mon Dec 12 02:51:02 +0000 2016","#Mansplaining rape and sexual assault. 🎶look at my stats, aren't they neat, wouldn't you think my collections compl… https://t.co/lRF4YKslok","Mansplaining",""
808141804721832000,2733078191,"Mon Dec 12 02:49:55 +0000 2016","RT @Yolothuglife69: Dad's white friend asked me if #rapeculture exists. When I said ""yes"" he just laughs and says: ""lol I need my safespace…","rapeculture","Yolothuglife69"
808139149245091800,772351870719393800,"Mon Dec 12 02:39:22 +0000 2016","""There is no culture of sexual violence. It's a myth."" #ThisIsWhatWeDealWith #rapeculture #abuse #feminism… https://t.co/PKKz2lb1iC","ThisIsWhatWeDealWith, rapeculture, abuse, feminism",""
808138546355859500,800895120656699400,"Mon Dec 12 02:36:58 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808138445658984400,2205267039,"Mon Dec 12 02:36:34 +0000 2016","RT @Yolothuglife69: Dad's white friend asked me if #rapeculture exists. When I said ""yes"" he just laughs and says: ""lol I need my safespace…","rapeculture","Yolothuglife69"
808138199935684600,798262680184295400,"Mon Dec 12 02:35:36 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808138126581502000,2777308211,"Mon Dec 12 02:35:18 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808137990107254800,785682194803023900,"Mon Dec 12 02:34:45 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808137550183465000,772351870719393800,"Mon Dec 12 02:33:01 +0000 2016","Remember - because this man has never felt fear of being raped by the women he meets, it makes sense women don't ex… https://t.co/9K2y4Uo02V","",""
808135195782066200,4767803148,"Mon Dec 12 02:23:39 +0000 2016","@nia4_trump @steph93065 #ISLAM=THE TRUE #RAPECULTURE","ISLAM, RAPECULTURE","nia4_trump, steph93065"
